date,ticker,name,sector,sub_industry,index,price,change_pct,market_cap,pe,volume,analyst_count,benford_mad,earnings_consistency,earnings_date,edgar_updated,eps_growth_yoy,ev_ebitda,ev_revenue,fcf_growth_yoy,fcf_yield,gross_margin,gross_margin_trend,high52w_proximity,insider_buyer_count_90d,insider_cluster_max_30d,insider_cluster_score,insider_net_buy_90d,insider_ownership,insider_seller_count_90d,insider_tx_count_90d,insider_updated,inst_ownership,last_updated,neglect_score,net_debt_ebitda,news_count_7d,news_lm_avg,news_vader_avg,op_margin_stability,operating_margin,price_book,rel_strength_sp500,return_12_2,return_1m,return_52w,revenue_acceleration,revenue_growth_yoy,roe_ttm,volume_trend
2026-09-03,BAC,Bank of America,Financials,Diversified Banks,S&P 500,63.04,,440822890496,14.458715,29803821,22,0.0043,0.8629,2026-10-14,2026-09-03,0.341,,3.394,,,0,,-0.033574,1,1,0.2,-374.91,0.07029,1,32,2026-09-03,0.71278,2026-09-03,0.172222,,15,-0.133333,-0.170067,,0.38305,1.602359,0.078686,0.231474,0.026312,0.257786,0.078258,0.168,0.11199,-0.015679
2026-09-03,BAX,Baxter International,Health Care,Health Care Equipment,S&P 500,25.57,,13219587072,,4698366,11,0.0046,0.108549,2026-07-30,2026-09-03,0.368,10.992,1.806,4.040179,0.075674,0.34098,-0.00402,-0.147667,0,0,0,0,0.0034,0,0,2026-09-03,1.10227,2026-09-03,0.377778,3.989915,10,-0.1,0.1344,0.018404,0.14426,2.130123,-0.126683,0.010435,0.041981,0.052416,0.024428,0.053,-0.14371,-0.345312
2026-09-03,BDX,Becton Dickinson,Health Care,Health Care Equipment,S&P 500,187.62,5.33228,51105214464,32.460205,1206503,12,0.0049,0.558168,2026-08-06,2026-09-03,-0.314,10.979,2.989,2.026999,0.08763,0.46936,,-0.028228,0,0,0,-1251893.52,0.00435,3,4,2026-09-03,0.99674,2026-09-03,0.45,2.630126,5,0.2,0.3552,0.040681,0.15733,2.093109,0.060702,0.126578,0.113223,0.239802,0.002148,0.054,0.06607,-0.210678
2026-09-03,BRK.B,Berkshire Hathaway,Financials,Multi-Sector Holdings,S&P 500,508.13,,1087758860288,12.706427,3846821,3,,,2026-08-08,,1.078,-1.79,,,0.066168,0.30332,,-0.055064,,,,,0.00271,,,,0.66879,2026-09-03,0.4,-1.812898,14,0.071429,0.1565,,0.32561,0.000973,-0.168154,-0.000228,0.011173,0.010945,,0.1,0.1212,-0.103511
2026-09-03,BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,S&P 500,87.49,,18440015872,14.461156,3308679,20,0.0031,0.829876,2026-08-27,2026-09-03,0.701,7.679,0.483,0.625731,0.068852,0.22677,0.000418,-0.041416,0,0,0,-113059353.94,0.06484,1,11,2026-09-03,0.96716,2026-09-03,0.211111,0.708145,14,0.785714,0.659929,0.004353,0.03896,5.807886,-0.049963,0.082072,0.047065,0.129137,0.022835,0.036,0.43126,0.333871
2026-09-03,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,S&P 500,72.45,,11361480704,62.456894,2542828,11,0.0046,0.795217,2026-08-12,2026-09-03,1.286,34.076,9.37,0.040244,0.020213,0.66243,-0.009742,-0.002341,0,0,0,0,0.00332,0,0,2026-09-03,1.15159,2026-09-03,0.294444,0.07066,15,0,0.220733,0.038372,0.27871,5.364283,0.1497,0.316083,0.012717,0.3288,-0.011189,0.013,0.09032,-0.520592
2026-09-03,BIIB,Biogen,Health Care,Biotechnology,S&P 500,224.51,,33172250624,39.52641,550676,31,0.0065,0.64294,2026-07-29,2026-09-03,-0.848,11.98,4.013,-0.500773,0.038194,0.78322,,-0.005713,0,0,0,-239749.9,0.00188,1,2,2026-09-03,0.99593,2026-09-03,0.116667,2.104698,13,0.076923,0.272692,,0.25058,1.759345,0.403825,0.506918,0.076006,0.582925,-0.008691,0.034,0.04575,-0.363916
2026-09-03,BLK,BlackRock,Financials,Asset Management & Custody Banks,S&P 500,1126.15,1.72256,182972563456,26.52261,519432,16,0.0104,0.869287,2026-10-14,2026-09-03,0.196,16.414,6.684,,0.041417,0.47152,,-0.076881,0,0,0,-22000825.98,0.01916,2,3,2026-09-03,0.84461,2026-09-03,0.238889,0.101205,15,0,0.045333,0.037085,0.35079,3.029696,-0.180615,-0.0383,0.036785,-0.001515,0.036766,0.306,0.12278,-0.145779
2026-09-03,BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,S&P 500,137.68,,164568596480,30.595554,3334389,21,0.0078,0.780959,2026-07-23,2026-09-03,0.573,,8.796,-0.465496,,1,,-0.275712,2,2,0.4,-554256565.46,0.01052,4,17,2026-09-03,0.73746,2026-09-03,0.183333,,15,0,0.2224,,0.54357,12.217587,-0.373802,-0.240441,0.045738,-0.194703,0.259113,0.286,0.31374,-0.361982
2026-09-03,XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,S&P 500,83.37,1.10357,50088280064,146.26317,3279503,41,0.0018,0.481216,2026-08-05,2026-09-03,-0.833,32.615,2.016,,-0.000541,0.46572,0.059475,-0.040842,0,0,0,-6287501.42,0.01189,4,16,2026-09-03,0.84375,2026-09-03,0.083333,0.27982,15,-0.2,-0.285133,0.031137,0.06999,2.271786,-0.078753,0.058337,0.04201,0.100347,0.04364,0.093,0.01612,-0.114431
2026-09-03,BNY,BNY Mellon,Financials,Asset Management & Custody Banks,S&P 500,164.33,1.41324,111498584064,18.910242,2585126,15,0.0057,0.84379,2026-10-15,2026-09-03,0.269,,,-0.467334,,0,,-0.008208,0,0,0,-5509914.95,0.00236,2,6,2026-09-03,0.87327,2026-09-03,0.3,,12,-0.083333,0.213167,,0.40046,2.79373,0.355952,0.485527,0.049524,0.535051,0.023038,0.131,0.14124,-0.208489
2026-09-03,BA,Boeing,Industrials,Aerospace & Defense,S&P 500,210.51,,166380797952,75.182144,6250390,25,0.0083,0.438775,2026-07-28,2026-09-03,,-67.403,2.08,0.126678,0.03381,0.0471,-0.008748,-0.172361,0,0,0,0,0.00057,0,0,2026-09-03,0.76825,2026-09-03,0.155556,-10.023103,14,0,0.112643,0.118929,4e-05,27.28227,-0.269427,-0.048397,-0.04193,-0.090327,-0.059959,0.08,1.73537,-0.005209
2026-09-03,BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,195.13,-2.23948,146616877056,22.173864,7375682,37,0.0033,0.470383,2026-08-04,2026-09-03,1.3,14.436,5.323,,0.052694,0.87228,,-0.136976,0,0,0,-16922851.06,0.00176,5,20,2026-09-03,0.98489,2026-09-03,0.083333,0.356286,15,0,-0.0076,0.075295,0.34412,,-0.272783,-0.101337,0.007654,-0.093683,-0.080202,0.081,,-0.296552
2026-09-03,BSX,Boston Scientific,Health Care,Health Care Equipment,S&P 500,46.95,-2.9357,68041330688,19.5625,19718445,29,0.0057,0.711864,2026-10-28,2026-09-03,0.151,14.073,3.828,3.207143,0.036028,0.69189,,-0.571233,4,4,0.8,9486038.29,0.00254,0,6,2026-09-03,0.94754,2026-09-03,0.144444,2.116092,12,-0.583333,0.037417,,0.22896,2.724582,-0.727971,-0.552849,0.003977,-0.548871,-0.015151,0.075,0.15339,0.076511
2026-09-03,BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,S&P 500,68.09,,139088429056,14.899343,6217643,24,0.0038,0.070279,2026-10-29,2026-09-03,1.531,9.143,3.519,-0.366675,0.05834,0.71661,,-0.008013,0,0,0,-33750,0.00098,1,1,2026-09-03,0.84922,2026-09-03,0.2,1.795351,12,0.083333,0.026667,,0.34418,6.232494,0.2562,0.344281,0.091018,0.435299,0.031668,0.057,0.46599,-0.340358
2026-09-03,AVGO,Broadcom,Information Technology,Semiconductors,S&P 500,357.16,-2.7448,1699217408000,46.932983,60115767,46,0.0035,0.555076,2026-09-02,2026-09-03,0.854,42.592,23.752,1.130468,0.016015,0.76284,,-0.278465,0,0,0,-283696979.82,0.01948,4,53,2026-09-03,0.80154,2026-09-03,0.083333,1.07592,15,0.133333,0.157667,,0.48988,20.8293,-0.082501,0.167897,-0.071299,0.096599,,0.479,0.37281,-0.124445
2026-09-03,BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,S&P 500,178.91,1.09623,20399640576,18.636457,754102,8,0.0043,0.701429,2026-08-04,2026-09-03,0.084,13,3.145,0.052684,0.058555,0.3178,,-0.300422,0,0,0,0,0.00525,0,0,2026-09-03,0.98124,2026-09-03,0.327778,1.722886,15,0.066667,0.078133,,0.24609,7.180239,-0.472568,-0.414958,0.121489,-0.293469,-0.072219,0.075,0.40916,-0.180526
2026-09-03,BRO,Brown & Brown,Financials,Insurance Brokers,S&P 500,72.56,,24279326720,23.182108,1351522,16,0.0069,0.834351,2026-07-27,2026-09-03,0.071,10.876,4.72,,0.06766,0.56281,,-0.248472,1,1,0.2,49923,0.13281,0,1,2026-09-03,0.86542,2026-09-03,0.288889,2.471646,12,0,0.15975,,0.41838,1.902963,-0.419104,-0.282434,0.04243,-0.240004,-0.049708,0.324,0.10023,-0.401827
2026-09-03,BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,S&P 500,27.51,1.3297,12623355904,17.634617,2400243,17,,,2026-09-02,,0.057,12.371,3.771,,0.05468,0.60664,,-0.138158,,,,,0.02801,,,,0.70762,2026-09-03,0.227778,1.793421,15,0,0.113533,,0.27552,3.180347,-0.232022,-0.062301,0.009378,-0.052923,,-0.014,0.18122,-0.112967
2026-09-03,BLDR,Builders FirstSource,Industrials,Building Products,S&P 500,64.18,1.72769,6905540608,69.76087,1573077,21,0.0078,0.546847,2026-07-30,2026-09-03,,11.812,0.836,,0.067276,0.29188,-0.025442,-0.575051,,,,,0.02702,,,,1.01873,2026-09-03,0.183333,5.058682,15,0.066667,0.055533,0.033926,0.03327,1.72411,-0.738742,-0.42661,-0.133033,-0.559643,0.013532,-0.088,0.02506,-0.074683
2026-09-03,BG,Bunge Global,Consumer Staples,Agricultural Products & Services,S&P 500,120.12,-2.23018,23077349376,26.45815,1621148,9,0.0049,0.644994,2026-07-29,2026-09-03,0.33,13.054,0.444,,-0.280594,0.04924,-0.016236,-0.109365,0,0,0,0,0.18369,0,0,2026-09-03,0.80473,2026-09-03,0.316667,5.205694,15,-0.2,0.007867,,0.04617,1.446497,0.277796,0.396389,0.060507,0.456895,0.161231,0.883,0.07178,0.101103
2026-09-03,BXP,"BXP, Inc.",Real Estate,Office REITs,S&P 500,68.23,1.68406,12341267456,36.682796,1037057,20,0.0082,0.449137,2026-07-28,2026-09-03,-0.232,18.138,9.194,,0.071357,0.56452,0.009433,-0.139922,0,0,0,-1732532.36,0.00375,1,2,2026-09-03,1.13317,2026-09-03,0.444444,9.809182,0,0.285714,0.305143,,0.28755,2.111338,-0.305743,-0.122571,-0.004072,-0.126643,0.023355,0.037,0.05308,-0.143039
2026-09-03,CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,S&P 500,146.685,1.02273,17140326400,27.728733,769311,25,0.0095,0.819946,2026-07-29,2026-09-03,0.238,20.328,1.115,0.739929,0.02804,0.08447,,-0.302596,0,0,0,0,0.00347,0,0,2026-09-03,1.05337,2026-09-03,0.222222,1.949283,10,0.1,0.1531,,0.05337,10.554397,-0.027906,0.285576,-0.134383,0.151193,-0.001534,0.193,0.37123,-0.29268
2026-09-03,CDNS,Cadence Design Systems,Information Technology,Application Software,S&P 500,304.875,,83960438784,60.975,2168869,27,0.0076,0.843809,2026-07-27,2026-09-03,1.254,39.464,14.574,0.387839,0.019172,0.85871,,-0.268341,0,0,0,-4158376.41,0.00327,4,17,2026-09-03,0.91681,2026-09-03,0.133333,0.51928,14,-0.142857,0.0535,0.036607,0.28575,12.242992,-0.301219,-0.007088,-0.115031,-0.122119,0.085151,0.242,0.23229,-0.057496
2026-09-03,CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,S&P 500,105.6,5.68482,12221360128,34.851486,1040434,22,0.0071,0.599534,2026-07-30,2026-09-03,-0.757,17.599,9.946,,0.011429,0.61619,,-0.118604,0,0,0,0,0.01465,0,0,2026-09-03,1.05837,2026-09-03,0.172222,5.400971,15,-0.2,-0.0976,,0.16104,2.848127,-0.231362,0.000713,-0.052976,-0.052263,0.327457,-0.008,0.07885,-0.136688
2026-09-03,COF,Capital One,Financials,Consumer Finance,S&P 500,220.5,1.80055,135273414656,12.148761,3223619,22,0.005,0.331739,2026-07-21,2026-09-03,-0.043,,2.878,0.378941,,0,,-0.150747,0,0,0,-4171535.88,0.01228,6,10,2026-09-03,0.8924,2026-09-03,0.172222,,15,0.133333,0.2532,,0.33629,1.313603,-0.201354,-0.066677,0.044423,-0.022254,-0.010653,0.463,0.09031,-0.217253
2026-09-03,CAH,Cardinal Health,Health Care,Health Care Distributors,S&P 500,248.61,1.27093,57820651520,33.916782,1386753,16,0.0071,0.185154,2026-08-11,2026-09-03,0.688,14.873,0.248,0.485623,0.082194,0.03844,0.001402,-0.037515,0,0,0,-59552441.82,0.00267,7,31,2026-09-03,0.91132,2026-09-03,0.338889,1.211593,9,0.333333,0.274444,0.003949,0.0133,,0.462315,0.577454,0.063961,0.641415,-0.036902,0.058,,-0.338236
2026-09-03,CCL,Carnival Corporation,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,23.48,-1.0952,32159361024,10.576576,19882167,26,0.005,0.441846,2026-06-23,2026-09-03,-0.065,7.683,2.054,0.99514,0.059061,0.55677,,-0.310021,0,0,0,0,0.07107,0,0,2026-09-03,0.71674,2026-09-03,0.127778,3.276773,15,0.066667,0.3974,,0.12787,2.48413,-0.42712,-0.116434,-0.131586,-0.24802,-0.046231,0.053,0.26689,0.020937
2026-09-03,CARR,Carrier Global,Industrials,Building Products,S&P 500,59.08,2.60507,48701124608,42.2,4861727,21,0.0064,0.501789,2026-07-28,2026-09-03,-0.118,19.423,2.717,2.116477,0.017695,0.24692,,-0.230328,0,0,0,0,0.04765,0,0,2026-09-03,0.89976,2026-09-03,0.183333,3.572583,15,-0.066667,0.090533,0.030169,0.13069,3.707562,-0.272899,0.002262,-0.096061,-0.093799,0.091253,0.039,0.08966,-0.093488
2026-09-03,CVNA,Carvana,Consumer Discretionary,Automotive Retail,S&P 500,73.43,,81394491392,38.851852,5865144,20,0.0065,0.010523,2026-07-29,2026-09-03,0.615,22.525,2.256,1.126627,0.005214,0.19371,-0.032199,-0.245928,0,0,0,-8496996.9,0.02114,3,6,2026-09-03,1.05324,2026-09-03,0.194444,1.021912,15,0,0.110267,0.017854,0.09219,13.107819,-0.173895,-0.066872,0.072077,0.005205,0.004118,0.524,0.58773,-0.256592
2026-09-03,CASY,Casey's,Consumer Staples,Food Retail,S&P 500,758.42,,28065265664,39.377983,374309,18,0.0083,0.769326,2026-09-08,2026-09-03,0.66,20.387,1.734,0.259201,0.019631,0.24606,,-0.182605,1,1,0.2,-28912384.52,0.00569,6,28,2026-09-03,0.90681,2026-09-03,0.233333,1.595039,14,0,0.114071,,0.05351,7.082742,0.333587,0.59689,-0.084204,0.512686,-0.138512,0.145,0.19153,-0.237282
2026-09-03,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,800.14,,367804252160,34.473934,2350347,26,0.0058,0.842662,2026-10-29,2026-09-03,0.682,25.045,5.446,0.336152,0.013727,0.29713,,-0.254616,0,0,0,-26211763.87,0.0022,1,14,2026-09-03,0.73551,2026-09-03,0.127778,2.412221,15,-0.533333,-0.325267,0.018029,0.22183,18.96381,0.706294,0.977628,-0.092235,0.885393,0.017654,0.24,0.56972,-0.261434
2026-09-03,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,S&P 500,298.5,1.48919,31172659200,22.94389,1132737,14,0.0061,0.775296,2026-07-31,2026-09-03,0.502,15.745,6.006,1.256526,0.021758,0.54079,,-0.195808,0,0,0,-261376.15,0.00255,1,1,2026-09-03,0.91223,2026-09-03,0.327778,-0.400994,11,-0.303,0.114818,,0.34634,5.547606,0.085498,0.206815,0.057782,0.264597,-0.077721,0.229,0.26297,-0.146994
2026-09-03,CBRE,CBRE Group,Real Estate,Real Estate Services,S&P 500,148.74,4.70224,43071430656,32.475983,1874155,12,0.0041,0.726818,2026-07-29,2026-09-03,-0.042,24.013,1.216,-0.449165,0.038021,0.18574,,-0.146497,0,0,0,-767362.62,0.00509,3,3,2026-09-03,1.0013,2026-09-03,0.466667,4.20822,4,0.25,0.04275,0.007808,0.03608,5.133568,-0.314883,-0.167121,0.031338,-0.135783,-0.030846,0.155,0.15798,-0.159146
2026-09-03,CDW,CDW Corporation,Information Technology,Technology Distributors,S&P 500,153.92,3.53131,19242682368,17.856148,1700645,9,0.0097,0.889254,2026-08-05,2026-09-03,0.049,12.587,1.077,0.145247,0.035171,0.2136,,-0.102769,0,0,0,-3673765.9,0.00454,1,1,2026-09-03,1.12943,2026-09-03,0.45,3.017405,7,0.285714,0.311143,,0.07345,7.897383,-0.284844,-0.213135,0.107391,-0.105744,0.007895,0.1,0.4401,-0.065411
2026-09-03,COR,Cencora,Health Care,Health Care Distributors,S&P 500,337.22,,64350736384,25.072119,1082642,13,0.0068,0.66121,2026-08-05,2026-09-03,0.119,13.736,0.229,-2.814329,0.031753,0.03961,0.006521,-0.106797,0,0,0,-3983743.91,0.04303,2,2,2026-09-03,0.99645,2026-09-03,0.272222,2.100028,15,0.266667,0.243467,0.002436,0.01415,21.09207,-0.029151,0.062737,0.087212,0.149949,0.012257,0.051,0.96871,-0.25559
2026-09-03,CNC,Centene Corporation,Health Care,Managed Health Care,S&P 500,68.02,1.0098,33601538048,,3581616,18,0.0069,0.039065,2026-10-27,2026-09-03,0.183,4.938,0.126,,0.28688,0.11415,0.024254,-0.019319,0,0,0,-6891182.08,0.00394,1,2,2026-09-03,1.01422,2026-09-03,0.233333,-2.377768,14,-0.071429,0.1945,0.055407,0.0376,1.489282,1.144572,1.283397,0.040274,1.323672,0.027937,0.046,-0.20359,-0.140099
2026-09-03,CNP,CenterPoint Energy,Utilities,Multi-Utilities,S&P 500,39.98,1.18958,26335635456,23.517647,5524597,16,0.0045,0.833461,2026-07-28,2026-09-03,0.233,13.11,5.252,,-0.197143,0.47027,,-0.116659,1,1,0.2,40700,0.00233,0,1,2026-09-03,1.07292,2026-09-03,0.238889,6.276336,15,-0.133333,0.140867,0.019618,0.24489,2.246951,-0.133308,0.09524,-0.049449,0.045791,-0.052285,0.107,0.09825,-0.035356
2026-09-03,CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,S&P 500,137.81,-1.04833,20855906304,10.330585,2262799,19,0.0045,0.682158,2026-11-04,2026-09-03,0.996,6.496,3.251,-0.146107,0.061218,0.42486,0.115831,-0.029234,0,0,0,0,0.00445,0,0,2026-09-03,1.0868,2026-09-03,0.205556,0.292538,15,-0.066667,0.074733,0.092057,0.49325,3.634517,0.475331,0.505379,0.149052,0.654431,-0.018566,0.176,0.29867,0.099109
2026-09-03,CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,S&P 500,293.35,,14130002944,,646345,14,0.0078,0.556985,2026-08-05,2026-09-03,,19.898,4.225,,0.033182,0.34585,,-0.032838,0,0,0,-21591035.44,0.00474,4,6,2026-09-03,1.23033,2026-09-03,0.311111,3.347349,12,-0.166667,0.2125,,0.15113,4.930584,0.600033,0.611732,0.1674,0.779133,0.017682,-0.027,-0.07516,-0.011964
2026-09-03,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,S&P 500,110.38,1.97709,190884069376,19.710714,6346253,20,0.0064,0.767034,2026-07-21,2026-09-03,0.426,,6.783,3.264188,,0.97495,,-0.036235,0,0,0,-43184750.85,0.06212,4,6,2026-09-03,0.85594,2026-09-03,0.244444,,12,-0.25,-0.020417,,0.52277,4.341738,-0.003217,0.117559,0.058324,0.175883,0.050976,0.209,0.20273,-0.073801
2026-09-03,CHTR,Charter Communications,Communication Services,Cable & Satellite,S&P 500,151.38,-4.77448,20402616320,4.137196,3664697,17,0.0094,0.913843,2026-07-24,2026-09-03,0.161,5.464,2.191,-0.297538,0.10775,0.5519,,-0.470366,0,0,0,0,0.03098,0,0,2026-09-03,0.88929,2026-09-03,0.261111,4.409856,13,-0.384615,0.035462,0.005139,0.23503,1.065141,-0.571184,-0.454961,0.062877,-0.392084,-0.007387,-0.017,0.27202,-0.22801
2026-09-03,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,S&P 500,211.32,,414526013440,20.319233,6666152,24,0.0057,0.636207,2026-07-31,2026-09-03,3.219,8.858,2.143,-0.459144,0.052913,0.44267,,-0.015789,0,0,0,-71226445.37,0.04768,4,6,2026-09-03,0.71169,2026-09-03,0.15,0.56344,15,0.133333,0.2362,,0.21866,2.183058,0.199138,0.263849,0.114389,0.378238,0.542019,0.535,0.12231,-0.08104
2026-09-03,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,S&P 500,37.57,-2.46625,47541751808,34.787037,8865952,32,0.0047,0.901677,2026-10-28,2026-09-03,-0.013,22.981,4.208,1.630892,0.023484,0.39362,,-0.122606,0,0,0,-95631.25,0.00722,1,1,2026-09-03,0.92749,2026-09-03,0.083333,2.084087,15,0.2,0.164267,0.018676,0.16108,21.654179,-0.24096,-0.145825,0.083965,-0.061861,0.019013,0.093,0.4956,-0.250154
2026-09-03,CB,Chubb Limited,Financials,Property & Casualty Insurance,S&P 500,348.25,2.60149,134354804736,12.033518,1934425,23,0.0037,0.826985,2026-07-21,2026-09-03,-0.007,10.54,2.534,,0.078062,0.3113,,-0.048263,0,0,0,-6248421.96,0.09452,3,3,2026-09-03,0.83872,2026-09-03,0.161111,1.145334,15,-0.2,0.114267,,0.23527,1.781786,0.044565,0.221375,0.002289,0.223664,0.018863,0.061,0.14822,-0.071242
2026-09-03,CHD,Church & Dwight,Consumer Staples,Household Products,S&P 500,98.59,,23385931776,31.59936,1899202,19,0.0063,0.645654,2026-07-31,2026-09-03,0.09,18.866,4.103,0.394794,0.040164,0.45562,0.024,-0.070257,0,0,0,-3663150,0.00196,2,3,2026-09-03,0.95016,2026-09-03,0.272222,1.604296,11,-0.090909,0.129455,0.085308,0.18065,5.377148,-0.142356,0.043613,-0.00687,0.036743,0.014234,0.016,0.17041,-0.073966
2026-09-03,CIEN,Ciena,Information Technology,Communications Equipment,S&P 500,317.46,-10.3626,44937392128,105.46844,7520270,19,0.0032,0.480451,2026-09-03,2026-09-03,2.323,57.672,8.137,3.234857,0.015598,0.43047,0.041775,-0.502031,0,0,0,-8531201.56,0.00585,4,7,2026-09-03,0.96055,2026-09-03,0.205556,0.480752,15,0,0.081067,0.061929,0.15195,15.541955,1.84998,2.256548,-0.227468,2.02908,-0.024655,0.395,0.15464,-0.389915
2026-09-03,CI,Cigna,Health Care,Health Care Services,S&P 500,286.26,1.20917,75641479168,11.693628,1658637,24,0.0112,0.654925,2026-07-30,2026-09-03,0.102,7.882,0.356,,0.105499,0.09136,,-0.092592,0,0,0,-6386551.88,0.01443,2,3,2026-09-03,0.92155,2026-09-03,0.216667,1.929848,11,-0.272727,0.150636,0.003282,0.03985,1.771159,-0.248797,-0.080128,0.01043,-0.069697,0.021159,0.067,0.16758,-0.108318
2026-09-03,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,S&P 500,174.72,1.76481,26815684608,8.107657,417486,6,0.0063,0.60183,2026-07-27,2026-09-03,0.855,5.911,1.849,0.72364,0.111311,0.31066,,-0.103126,1,1,0.2,-1161427.36,0.01728,1,2,2026-09-03,0.74128,2026-09-03,0.433333,-0.232761,10,-0.1,0.165,,0.37202,1.6077,-0.059577,0.135319,-0.015796,0.119523,0.200142,0.316,0.21484,-0.39646
2026-09-03,CTAS,Cintas,Industrials,Diversified Support Services,S&P 500,201.05,1.49427,80454090752,40.290585,1210527,16,0.0099,0.910401,2026-07-15,2026-09-03,0.156,27.67,7.357,0.413352,0.018202,0.50669,,-0.082676,0,0,0,0,0.14975,0,0,2026-09-03,0.69681,2026-09-03,0.288889,0.806993,12,0.083333,0.211417,,0.23688,15.652004,-0.210444,-0.056865,0.02552,-0.031345,0.003246,0.089,0.40714,-0.201811
2026-09-03,CSCO,Cisco,Information Technology,Communications Equipment,S&P 500,108.61,,428079218688,32.91212,14214220,24,0.0071,0.859855,2026-11-12,2026-09-03,0.52,23.758,6.988,-0.127771,0.027023,0.64564,,-0.16691,0,0,0,-5475211.25,0.0005,6,17,2026-09-03,0.83415,2026-09-03,0.15,0.730967,15,-0.333333,-0.1462,,0.27701,8.529135,0.457074,0.689277,-0.053103,0.636173,-0.014733,0.176,0.27319,-0.376166
2026-09-03,C,Citigroup,Financials,Diversified Banks,S&P 500,138.14,2.82865,231721123840,14.464921,12571820,20,0.0072,0.882649,2026-10-13,2026-09-03,0.61,,0.485,,,0,,-0.066369,0,0,0,0,0.00271,0,0,2026-09-03,0.82189,2026-09-03,0.211111,,14,0.071429,0.040571,,0.36229,1.20396,0.229077,0.389003,0.019174,0.408176,0.011408,0.155,0.08529,-0.266191
2026-09-03,CFG,Citizens Financial Group,Financials,Regional Banks,S&P 500,70.83,1.50473,29831954432,15.431373,2870621,17,0.0089,0.817247,2026-10-16,2026-09-03,0.413,,4.218,,,0,,-0.059737,1,1,0.2,1116,0.00715,0,2,2026-09-03,1.00481,2026-09-03,0.227778,,15,0.333333,0.187467,,0.35133,1.243701,0.14979,0.337498,-0.008608,0.32889,0.000352,0.147,0.0827,-0.273924
2026-09-03,CLX,Clorox,Consumer Staples,Household Products,S&P 500,94.29,2.12202,11402585088,19.602911,2331654,17,0.0067,0.60516,2026-08-03,2026-09-03,-0.501,14.929,2.533,-0.506057,0.00968,0.42321,,-0.268503,0,0,0,0,0.00721,0,0,2026-09-03,0.8841,2026-09-03,0.244444,4.785088,14,-0.142857,0.097286,,0.12885,,-0.436991,-0.20153,-0.056362,-0.257892,,-0.02,1.6376,0.201518
2026-09-03,CME,CME Group,Financials,Financial Exchanges & Data,S&P 500,282.05,1.54084,101419327488,23.582775,1739818,15,0.0063,0.905304,2026-07-22,2026-09-03,0.025,21.591,15.245,0.527624,0.028683,1,,-0.143122,1,1,0.2,78186.29,0.00438,0,2,2026-09-03,0.91826,2026-09-03,0.283333,0.333864,13,-0.076923,0.112385,0.019103,0.65036,3.820987,-0.118666,-0.039993,0.100427,0.060434,-0.136404,0.008,0.15802,-0.305661
